企业,日期,2021月用电量
0a73fb2c10c68923e4d6,202107,11394.3971
5585bf99127565d5af31,202104,426.2099
0a73fb2c10c68923e4d6,202108,11950.34387
5585bf99127565d5af31,202105,1129.992484
5585bf99127565d5af31,202106,747.1571333
5585bf99127565d5af31,202107,910.0932581
5585bf99127565d5af31,202108,738.0790645
bdf40958fe8f2a9b4f29,202103,6412.029226
bdf40958fe8f2a9b4f29,202104,5857.6123
bdd5a031d6b2accc52de,202107,3140.19529
08402bdf0fe5d81c37f3,202103,31.0
08402bdf0fe5d81c37f3,202104,30.0
71ce10960250ae0122a1,202103,2985.65371
71ce10960250ae0122a1,202104,2387.402867
71ce10960250ae0122a1,202105,1681.522677
3c96fb1ab02704f8b538,202104,9831.361
3c96fb1ab02704f8b538,202105,5805.485484
3c96fb1ab02704f8b538,202106,2600.540333
b64e9a54fe352284ef96,202105,35121.89548
b64e9a54fe352284ef96,202106,32836.516
b64e9a54fe352284ef96,202107,24168.77548
558df7defbb5a1e6892f,202103,14540.62968
b64e9a54fe352284ef96,202108,26163.21032
558df7defbb5a1e6892f,202104,12353.461
558df7defbb5a1e6892f,202105,12285.84903
94856afce6cd98bb9dd5,202104,3696.8932
88895d136c0bf2b75628,202107,8091.259677
558df7defbb5a1e6892f,202106,9176.816
88895d136c0bf2b75628,202108,6533.833871
c32c08c270cbe06f770d,202103,68.7733871
c32c08c270cbe06f770d,202104,49.65636667
7019d703735c94b3554d,202103,385795.2994
94856afce6cd98bb9dd5,202105,5547.464194
7019d703735c94b3554d,202104,378740.5293
94856afce6cd98bb9dd5,202106,5728.224567
94856afce6cd98bb9dd5,202107,4721.09871
94856afce6cd98bb9dd5,202108,5097.554097
ead29241bc38995e577e,202103,31.0
23a5267e8f2af1e7307c,202105,541.6574516
ead29241bc38995e577e,202104,523.2106667
ebe879e470f38945a833,202103,330.668871
bbba61575fcd40e91dad,202104,192.4953
ead29241bc38995e577e,202105,31.0
bbba61575fcd40e91dad,202105,200.922129
ead29241bc38995e577e,202106,69.23266667
bbba61575fcd40e91dad,202106,326.9672667
23a5267e8f2af1e7307c,202106,690.1496667
bbba61575fcd40e91dad,202107,379.0575484
23a5267e8f2af1e7307c,202107,726.6889355
dcc9c3e1a1a0e606cb04,202103,2299.727742
23a5267e8f2af1e7307c,202108,672.334
558df7defbb5a1e6892f,202107,4225.589355
dcc9c3e1a1a0e606cb04,202104,2186.996
558df7defbb5a1e6892f,202108,6418.770323
92cacc04f53caf3175cb,202104,516.8053333
bdf40958fe8f2a9b4f29,202105,6249.080645
bdf40958fe8f2a9b4f29,202106,6399.5035
bdf40958fe8f2a9b4f29,202107,6403.079839
bdf40958fe8f2a9b4f29,202108,6439.690968
699d3dcc4bb283b2cba4,202103,432.3664516
699d3dcc4bb283b2cba4,202104,6901.321333
699d3dcc4bb283b2cba4,202105,13369.07355
699d3dcc4bb283b2cba4,202106,512.0013333
699d3dcc4bb283b2cba4,202107,703.56
2e2012803dae0fdfd235,202107,1217.045613
281a5b959f4e04cb2bfc,202104,10708.49133
7019d703735c94b3554d,202105,299239.6168
2e2012803dae0fdfd235,202108,1676.292516
281a5b959f4e04cb2bfc,202105,9833.871935
7019d703735c94b3554d,202106,319395.116
ef6e68b860ee39540327,202103,30974.95871
281a5b959f4e04cb2bfc,202106,8905.790333
ef6e68b860ee39540327,202104,37078.448
92cacc04f53caf3175cb,202105,669.4670968
281a5b959f4e04cb2bfc,202107,8195.862903
ef6e68b860ee39540327,202105,38292.53548
92cacc04f53caf3175cb,202106,790.6333333
281a5b959f4e04cb2bfc,202108,9025.327742
ef6e68b860ee39540327,202106,40745.50133
e36fe9bfbc6729d38a92,202103,1554.914032
ef6e68b860ee39540327,202107,32554.85484
ef6e68b860ee39540327,202108,59752.46839
e5f9a9b0a455f5564e6f,202103,1435.395161
bdd5a031d6b2accc52de,202108,2841.14629
4c1c8cfacc9018e490c2,202103,1610.857387
ebe879e470f38945a833,202104,310.3934667
f36345e4a0f86622ed14,202103,161193.19
ebe879e470f38945a833,202105,227.8090323
e36fe9bfbc6729d38a92,202104,1263.386967
f36345e4a0f86622ed14,202104,162576.943
e36fe9bfbc6729d38a92,202105,1163.620484
f36345e4a0f86622ed14,202105,144540.3565
e36fe9bfbc6729d38a92,202106,1333.2051
f36345e4a0f86622ed14,202106,174679.42
e36fe9bfbc6729d38a92,202107,1103.957903
f36345e4a0f86622ed14,202107,136280.1884
e36fe9bfbc6729d38a92,202108,1180.744419
08402bdf0fe5d81c37f3,202105,31.0
08402bdf0fe5d81c37f3,202106,395.9046667
08402bdf0fe5d81c37f3,202107,2064.176774
08402bdf0fe5d81c37f3,202108,31.0
4c1c8cfacc9018e490c2,202104,1542.619467
4c1c8cfacc9018e490c2,202105,1551.001097
4c1c8cfacc9018e490c2,202106,1724.691067
4c1c8cfacc9018e490c2,202107,1874.767452
f36345e4a0f86622ed14,202108,129129.9768
4c1c8cfacc9018e490c2,202108,2046.742903
699d3dcc4bb283b2cba4,202108,41.84774194
1c403fa85ffc62ae6253,202103,24866.13032
ead29241bc38995e577e,202107,68.96709677
ead29241bc38995e577e,202108,91.43741935
1c403fa85ffc62ae6253,202104,50524.844
e5f9a9b0a455f5564e6f,202104,1536.854667
40584c00f3b0aae16803,202103,31.0
40584c00f3b0aae16803,202104,30.0
7019d703735c94b3554d,202107,324832.5394
92cacc04f53caf3175cb,202107,768.6464516
92cacc04f53caf3175cb,202108,1044.489032
52f8b42e19f452036766,202103,19944.35484
52f8b42e19f452036766,202104,18589.45333
7019d703735c94b3554d,202108,328076.0142
22ce8f56baa53eb51d77,202103,3986.164194
22ce8f56baa53eb51d77,202104,3215.052
22ce8f56baa53eb51d77,202105,2748.359355
e5f9a9b0a455f5564e6f,202105,1853.420645
e5f9a9b0a455f5564e6f,202106,2920.406667
e5f9a9b0a455f5564e6f,202107,2837.078387
22ce8f56baa53eb51d77,202106,6043.407
22ce8f56baa53eb51d77,202107,5459.907419
22ce8f56baa53eb51d77,202108,4044.277097
5e7ef204489d302c995c,202103,305313.4999
500072de4be0b3787a4a,202103,42383.68387
5e7ef204489d302c995c,202104,295088.1971
500072de4be0b3787a4a,202104,43783.631
1c403fa85ffc62ae6253,202105,57167.60645
1c403fa85ffc62ae6253,202106,35055.964
771bd4e7d9184b8d09c4,202103,39719.59468
5e7ef204489d302c995c,202105,251605.9422
5e7ef204489d302c995c,202106,298634.1096
1c403fa85ffc62ae6253,202107,54066.70194
5e7ef204489d302c995c,202107,281209.5462
500072de4be0b3787a4a,202105,42222.13
1c403fa85ffc62ae6253,202108,58553.01806
500072de4be0b3787a4a,202106,36534.395
500072de4be0b3787a4a,202107,44410.66194
a5da992069416f468639,202103,4854.370968
a5da992069416f468639,202104,4219.088
a5da992069416f468639,202105,4105.876774
a5da992069416f468639,202106,4886.844
a5da992069416f468639,202107,4736.982903
a5da992069416f468639,202108,4388.305484
